,ville_code_commune,duration_toulouse,distance_toulouse,base_duration_toulouse
2190,46203,8239,191592,8065
2191,46083,7281,191040,6759
2192,46238,6848,165826,6465
2193,46159,8573,191933,8334
2194,46299,7704,154380,7370
2195,46015,8574,202932,8328
2196,46148,5181,107941,4956
2197,46319,6969,171358,6656
2198,46119,5248,130107,4994
2199,46196,5491,131256,5279
2200,46074,8032,191671,7572
2201,46175,7443,181845,7071
2202,46249,7573,180115,7345
2203,46147,6682,142327,6405
2204,46310,6158,153551,5816
2205,46263,5436,127051,5281
2206,46262,5510,125887,5405
2207,46132,6665,165579,6339
2208,46144,7485,173761,7054
2209,46294,7343,178268,7060
2210,46246,7025,169425,6646
2211,46303,7419,147919,7086
2212,46110,5938,151368,5624
2213,46285,5254,123431,5102
2214,46208,7581,177001,7238
2215,46113,5759,140333,5512
2216,46142,6499,146351,6334
2217,46080,5677,128643,5494
2218,46035,7157,176366,6779
2219,46001,5951,133507,5796
2220,46272,8029,193443,7750
2221,46041,7040,136107,6732
2222,46302,8794,201293,8628
2223,46275,5700,137399,5485
2224,46045,6886,133416,6571
2225,46036,7251,176442,6915
2226,46205,6359,136400,6197
2227,46233,6400,159678,6099
2228,46201,5494,106063,5174
2229,46316,6380,137322,6224
2230,46005,6209,139241,6035
2231,46059,5720,148606,5394
2232,46308,5945,144617,5700
2233,46259,6466,149909,6178
2234,46258,6146,146798,5880
2235,46031,7453,181983,7170
2236,46155,6982,133261,6706
2237,46189,7106,169487,6707
2238,46283,8067,192721,7618
2239,46185,7293,179501,6752
2240,46060,5437,125601,5284
2241,46019,5819,140585,5590
2242,46040,6943,143207,6579
2243,46197,4448,105038,4255
2244,46256,6840,141349,6630
2245,46116,7706,184270,7407
2246,46156,5297,118089,5132
2247,46261,5359,104674,5017
2248,46236,6218,155512,5862
2249,46165,6805,165611,6431
2250,46121,5883,149459,5546
2251,46332,6385,163611,6093
2252,46065,8207,194325,7762
2253,46234,6646,141654,6442
2254,46002,7186,170224,6811
2255,46043,8840,197078,8547
2256,46103,4584,110259,4399
2257,46180,7922,192410,7633
2258,46066,7043,150162,6768
2259,46169,7270,151894,7017
2260,46329,5039,105288,4793
2261,46052,7271,178588,6877
2262,46039,7451,178302,7220
2263,46056,7658,148173,7383
2264,46268,6403,132936,6125
2265,46006,6883,163163,6534
2266,46100,7675,184044,7349
2267,46091,5906,116104,5704
2268,46225,6609,141360,6331
2269,46082,5748,115088,5535
2270,46070,4401,105354,4193
2271,46111,7517,182387,7174
2272,46158,5334,124114,5183
2273,46301,5436,125601,5284
2274,46181,6032,154905,5732
2275,46099,5592,130167,5423
2276,46014,5491,127801,5344
2277,46078,6374,157617,6043
2278,46146,8550,194836,8440
2279,46013,5235,108834,5025
2280,46300,5883,112282,5609
2281,46186,7689,168455,7449
2282,46123,8099,187148,7792
2283,46153,7030,173629,6534
2284,46072,6555,149265,6322
2285,46179,6173,122636,5940
2286,46226,8522,201388,8306
2287,46318,6821,170081,6507
2288,46140,5262,110664,5108
2289,46298,7957,193424,7569
2290,46331,6013,127944,5742
2291,46253,5918,143056,5664
2292,46215,6606,160351,6232
2293,46286,8275,192772,8136
2294,46150,10173,221792,10004
2295,46199,7496,153681,7184
2296,46217,4500,106905,4308
2297,46265,7694,186792,7193
2298,46034,7294,176571,6991
2299,46243,6910,171672,6577
2300,46112,4905,123295,4626
2301,46242,6972,172588,6668
2302,46037,6864,140083,6528
2303,46044,5747,126837,5579
2304,46061,7186,147701,6906
2305,46128,6528,161361,6194
2306,46292,6782,169939,6477
2307,46033,5987,135716,5830
2308,46075,7170,176112,6805
2309,46020,5869,112690,5625
2310,46210,4663,121310,4330
2311,46055,7844,189411,7567
2312,46089,7339,151784,6987
2313,46193,7335,171922,6939
2314,46016,7097,177145,6579
2315,46209,7124,167893,6716
2316,46149,5337,118888,5171
2317,46333,6117,117292,5906
2318,46338,10134,226342,9987
2319,46219,6432,141216,6264
2320,46160,8599,199097,8430
2321,46293,7029,176368,6510
2322,46336,6704,146819,6517
2323,46335,5125,121059,4978
2324,46090,6345,159323,5989
2325,46028,8188,193203,7734
2326,46297,7306,150482,7078
2327,46279,7610,180353,7368
2328,46063,4794,112917,4559
2329,46260,7961,188412,7741
2330,46026,4993,100284,4754
2331,46237,7036,173130,6697
2332,46195,7808,186777,7598
2333,46317,6962,166520,6566
2334,46106,7879,183858,7573
2335,46003,7204,169148,6796
2336,46133,7170,175083,6844
2337,46046,5523,124039,5332
2338,46053,7867,185156,7592
2339,46235,6178,155429,5826
2340,46291,5551,133976,5283
2341,46306,7084,172865,6752
2342,46288,8428,198602,8220
2343,46115,8187,188415,7903
2344,46250,7179,148539,6859
2345,46339,7526,178044,7166
2346,46323,5168,129225,4896
2347,46029,8282,188339,7989
2348,46340,5396,122795,5217
2349,46282,8433,195160,8276
2350,46296,6138,134046,5939
2351,46295,8118,186290,7837
2352,46141,9188,203678,9045
2353,46143,7322,176841,7034
2354,46138,5912,149640,5524
2355,46104,6513,163575,6127
2356,46269,9926,220560,9628
2357,46127,6746,153781,6389
2358,46184,7632,157331,7373
2359,46324,6056,133860,5850
2360,46245,6855,141107,6484
2361,46190,5198,127340,4939
2362,46229,8206,188866,7906
2363,46188,5388,128780,5132
2364,46255,9081,209127,8862
2365,46277,7379,138786,7017
2366,46114,6799,144826,6452
2367,46163,8840,197078,8547
2368,46086,7384,182354,6908
2369,46120,6855,144735,6613
2370,46334,6484,158267,6073
2371,46049,6673,130737,6406
2372,46009,6829,169069,6486
2373,46228,7990,184817,7684
2374,46131,7039,172022,6710
2375,46271,7692,179766,7370
2376,46211,5739,128014,5531
2377,46290,6136,153071,5736
2378,46095,5396,123052,5190
2379,46254,7383,140733,7069
2380,46224,5126,118236,4957
2381,46007,5463,120498,5284
2382,46050,5543,127172,5346
2383,46166,5246,103482,4870
2384,46326,5851,111155,5578
2385,46287,4391,105804,4140
2386,46309,6871,171750,6360
2387,46134,6390,137908,6133
2388,46178,6749,162766,6308
2389,46216,7201,159549,6823
2390,46096,7492,181621,7217
2391,46051,7290,176346,6896
2392,46108,7441,179982,7129
2393,46182,6151,134766,5928
2394,46054,6464,157533,6046
2395,46204,5697,145336,5314
2396,46304,5662,145636,5261
2397,46167,7150,144507,6813
2398,46087,6910,145529,6663
2399,46093,7785,147415,7460
2400,46168,8277,197441,8024
2401,46010,5811,127383,5564
2402,46328,5598,113897,5368
2403,46048,9667,216330,9487
2404,46088,5386,122417,5210
2405,46152,6905,166319,6451
2406,46222,6944,143137,6671
2407,46240,7414,172305,7007
2408,46311,8887,198267,8587
2409,46213,7242,169490,6841
2410,46314,8132,190429,7958
2411,46315,9011,199331,8786
2412,46200,6822,146479,6526
2413,46022,6121,138285,5900
2414,46264,6168,134419,5977
2415,46024,7852,182135,7551
2416,46042,4905,112244,4668
2417,46094,6755,162734,6370
2418,46231,7076,146732,6747
2419,46221,8193,189470,7936
2420,46183,7505,181854,7241
2421,46032,5889,128944,5686
2422,46067,7753,188253,7326
2423,46145,7002,173705,6489
2424,46327,5052,124226,4705
2425,46191,5278,121905,5089
2426,46068,6592,128205,6313
2427,46064,5859,130519,5651
2428,46027,6347,136676,6128
2429,46129,7323,140909,6977
2430,46289,7619,147543,7342
2431,46276,6661,129856,6469
2432,46025,5624,109616,5322
2433,46330,7899,189966,7409
2434,46098,7351,163734,7027
2435,46073,5931,116817,5727
2436,46058,8454,197964,8004
2437,46139,7950,188327,7737
2438,46125,8392,195150,8222
2439,46021,7453,181219,7087
2440,46266,8073,194336,7799
2441,46017,7974,188741,7786
2442,46130,6409,140925,6226
2443,46126,6423,139638,6142
2444,46151,5620,134634,5337
2445,46118,7530,186107,7077
2446,46212,7332,148089,6947
2447,46047,6756,161761,6312
2448,46325,6062,150628,5687
2449,46079,5346,129370,5053
2450,46004,7335,177510,7037
2451,46101,8123,195888,7858
2452,46313,8351,191446,8050
2453,46252,6993,141231,6625
2454,46170,7891,187161,7687
2455,46173,5902,118789,5630
2456,46107,6352,140912,6135
2457,46320,7228,145267,6856
2458,46274,5188,101574,4781
2459,46202,4406,94452,4179
2460,46109,4186,101281,3917
2461,46105,4904,110521,4664
2462,46077,5229,127235,4907
2463,46239,7174,176076,6651
2464,46312,7851,188790,7421
2465,46244,8348,193090,8198
2466,65226,5869,162312,5748
2467,65442,5188,93614,4952
2468,65245,5017,130534,4800
2469,65037,5386,136432,5191
2470,65198,6260,155977,6048
2471,65318,6206,144289,5998
2472,65151,6415,164999,6255
2473,65299,6700,168409,6544
2474,65406,6570,165656,6433
2475,65421,7530,184269,7351
2476,65054,4953,128509,4736
2477,65163,5663,140899,5530
2478,65217,5239,118723,5015
2479,65355,7219,182612,7005
2480,65472,7968,188564,7721
2481,65127,4889,128798,4645
2482,65181,5631,148548,5467
2483,65384,7134,158028,6759
2484,65147,5331,144647,5132
2485,65029,8260,197066,7871
2486,65342,7007,173414,6806
2487,65023,7272,155443,7078
2488,65285,6656,165378,6524
2489,65041,6078,145149,5942
2490,65324,5567,147281,5417
2491,65371,7517,190888,7191
2492,65304,7682,182835,7436
2493,65191,7841,189112,7649
2494,65186,5081,119414,4784
2495,65049,7598,136815,7161
2496,65275,6008,143409,5871
2497,65429,7888,186980,7644
2498,65449,5964,139705,5751
2499,65116,6101,146869,5859
2500,65289,7067,120800,6744
2501,65140,6337,149756,6069
2502,65416,5199,119763,4958
2503,65132,5296,136864,5042
2504,65064,7495,156479,7287
2505,65137,7951,139235,7680
2506,65003,6970,157954,6640
2507,65013,7267,179360,7050
2508,65274,6056,140979,5832
2509,65390,7219,174403,7054
2510,65262,7724,182663,7484
2511,65108,6234,160976,6098
2512,65330,7451,179713,7225
2513,65178,7180,124992,6975
2514,65276,6219,161065,6084
2515,65462,8163,191297,7873
2516,65058,7287,159063,7009
2517,65438,6986,169448,6834
2518,65480,9036,207371,8541
2519,65150,5096,130974,4883
2520,65407,4703,114836,4385
2521,65420,7838,192935,7507
2522,65235,5839,163624,5705
2523,65306,5108,132260,4899
2524,65418,7123,175701,6900
2525,65020,6975,180310,6760
2526,65397,7100,175487,6910
2527,65073,6800,170045,6658
2528,65093,5347,122092,5137
2529,65456,5000,128594,4780
2530,65083,6082,154837,5921
2531,65091,5796,142176,5649
2532,65063,5882,152826,5730
2533,65011,7023,180931,6810
2534,65128,5943,139811,5760
2535,65278,5608,136087,5437
2536,65464,6776,167246,6656
2537,65305,5283,122970,4996
2538,65333,5478,146373,5339
2539,65031,6154,147172,5917
2540,65007,6624,165387,6486
2541,65457,6800,170045,6658
2542,65425,6856,168493,6715
2543,65443,6895,170380,6756
2544,65364,6496,171445,6338
2545,65145,8933,205767,8473
2546,65234,6399,148950,6153
2547,65410,5897,158858,5782
2548,65402,5298,121118,5049
2549,65297,7077,176346,6850
2550,65348,7573,186991,7377
2551,65314,7329,180682,7112
2552,65004,7354,185528,7039
2553,65114,7284,178561,7065
2554,65323,5332,133113,5163
2555,65329,5253,120450,5026
2556,65368,5187,94542,5005
2557,65237,7404,185385,7208
2558,65436,6127,163029,5999
2559,65470,7150,182285,6958
2560,65176,9220,210364,9036
2561,65038,7151,181668,6972
2562,65068,5826,103259,5618
2563,65202,7446,189579,7120
2564,65221,6759,167300,6599
2565,65292,6662,186906,6558
2566,65392,6432,163431,6282
2567,65169,8909,202359,8509
2568,65296,8171,147650,7842
2569,65394,4714,112753,4451
2570,65441,5082,121107,4784
2571,65112,8674,199579,8342
2572,65125,5335,130551,5155
2573,65182,8557,199293,8111
2574,65154,4963,118352,4661
2575,65001,8230,195930,7873
2576,65224,5362,132131,5184
2577,65223,5950,158193,5822
2578,65266,5366,138136,5187
2579,65225,6238,162064,6087
2580,65089,9421,212372,8938
2581,65453,5097,119754,4813
2582,65155,5279,95723,5102
2583,65417,5758,154783,5639
2584,65322,4969,127301,4756
2585,65268,6732,176188,6624
2586,65247,7401,184067,7169
2587,65461,6916,118755,6608
2588,65431,5786,126895,5563
2589,65401,5855,156760,5720
2590,65135,5792,142176,5649
2591,65055,7545,190785,7222
2592,65159,4794,124651,4557
2593,65321,5665,150040,5505
2594,65197,7331,183747,7139
2595,65350,6377,170766,6236
2596,65069,4580,123072,4342
2597,65239,5073,130561,4892
2598,65106,6896,156124,6600
2599,65481,9749,215489,9262
2600,65463,9416,211633,8970
2601,65165,5412,133506,5247
2602,65312,5025,130123,4823
2603,65060,6526,147665,6435
2604,65445,4952,128769,4738
2605,65006,6948,156212,6678
2606,65471,7254,158568,6964
2607,65308,7090,122820,6828
2608,65109,5027,119582,4731
2609,65430,6631,168394,6480
2610,65057,6052,164216,5930
2611,65338,5826,151324,5691
2612,65327,4833,114143,4546
2613,65362,8247,196633,7847
2614,65354,6355,148209,6121
2615,65174,7974,138174,7708
2616,65022,8181,196092,7758
2617,65172,7286,159063,7009
2618,65291,7341,183747,7139
2619,65477,6747,168978,6596
2620,65208,7050,155090,6808
2621,65346,5486,146373,5339
2622,65212,6589,151682,6301
2623,65207,5206,134710,4996
2624,65413,9045,207371,8541
2625,65255,6527,150857,6274
2626,65437,5288,134643,5108
2627,65133,6678,168023,6515
2628,65253,6955,119388,6792
2629,65415,7280,183967,7077
2630,65369,6282,162597,6140
2631,65160,8177,188732,7991
2632,65270,5688,149889,5531
2633,65142,6770,170365,6589
2634,65192,10163,220577,9620
2635,65293,6681,115763,6519
2636,65313,6204,160806,6072
2637,65249,5039,92696,4842
2638,65101,5218,142063,5045
2639,65119,7715,179720,7516
2640,65139,5080,121107,4784
2641,65039,6692,153659,6346
2642,65196,7414,179513,7225
2643,65242,6678,168912,6503
2644,65424,9427,212372,8938
2645,65367,5350,143982,5189
2646,65168,9359,209582,8877
2647,65161,6492,166491,6309
2648,65325,7540,129967,7269
2649,65183,5806,137687,5589
2650,65474,6889,118546,6727
2651,65468,6056,106068,5860
2652,65361,6776,171229,6618
2653,65458,8271,196093,7905
2654,65015,7086,121838,6828
2655,65280,7052,180536,6892
2656,65377,5049,130916,4828
2657,65099,6706,153724,6430
2658,65014,4957,118352,4661
2659,65257,6024,167873,5901
2660,65334,7359,182975,7167
2661,65047,5924,156762,5801
2662,65033,7364,185280,7145
2663,65290,5532,147217,5405
2664,65209,6279,148937,5996
2665,65043,6989,165326,6792
2666,65236,6632,173620,6518
2667,65117,7256,158513,6900
2668,65149,5420,144390,5270
2669,65096,5335,136069,5136
2670,65294,5025,131517,4821
2671,65258,4994,125970,4790
2672,65084,6082,154837,5921
2673,65164,7248,183319,7027
2674,65387,8160,146298,7847
2675,65380,6316,162010,6165
2676,65052,6629,173628,6519
2677,65098,7387,187014,7139
2678,65053,5064,119414,4784
2679,65228,5736,139686,5537
2680,65179,5966,143659,5860
2681,65398,5170,124821,4927
2682,65157,7686,161879,7317
2683,65478,9334,208464,8891
2684,65213,5989,105799,5793
2685,65021,8094,193990,7742
2686,65409,7050,174326,6840
2687,65344,6131,166889,6011
2688,65048,6472,165216,6326
2689,65046,7198,156774,6912
2690,65273,7330,178671,7115
2691,65376,5330,137023,5155
2692,65475,5342,95657,5170
2693,65473,8137,197229,7795
2694,65378,5347,143636,5194
2695,65070,6485,173871,6280
2696,65479,6931,169207,6786
2697,65405,5286,134858,5122
2698,65444,4513,112291,4225
2699,65422,8309,190841,8103
2700,65408,5729,139686,5537
2701,65241,5514,135482,5372
2702,65426,5350,144167,5193
2703,65200,7172,167573,6974
2704,65050,6906,156888,6604
2705,65095,6250,144058,6040
2706,65027,7034,159509,6684
2707,65215,8229,192564,7983
2708,65121,7075,171611,6915
2709,65158,5275,123319,5000
2710,65018,9652,215202,9473
2711,65051,4583,110582,4311
2712,65391,5024,121268,4750
2713,65450,7413,161436,7036
2714,65356,5122,131999,4939
2715,65025,7455,189579,7120
2716,65345,7343,168925,7146
2717,65222,5613,148638,5493
2718,65167,5479,138471,5338
2719,65105,5378,136942,5216
2720,65233,6935,179067,6744
2721,65071,5582,138911,5453
2722,65465,6885,156124,6600
2723,65118,5052,131249,4859
2724,65279,5084,128126,4908
2725,65264,8304,192726,8059
2726,65393,7710,189545,7465
2727,65281,6961,164866,6692
2728,65188,10650,227979,10142
2729,65382,6259,127855,6080
2730,65244,6734,166811,6605
2731,65129,5712,100648,5494
2732,65115,6724,169001,6576
2733,65476,8136,189107,7934
2734,65298,6590,166546,6463
2735,65170,6959,123550,6753
2736,65107,6945,178368,6761
2737,65250,6743,116947,6477
2738,65078,6376,158109,6125
2739,65195,7088,160249,6745
2740,65012,4950,118352,4661
2741,65088,5206,92735,5021
2742,65331,6194,160629,6059
2743,65396,7864,193068,7506
2744,65229,5237,120885,4992
2745,65466,6899,156760,6597
2746,65218,5211,131721,5028
2747,65066,6745,151095,6555
2748,65009,4940,116148,4701
2749,65080,6281,170603,6149
2750,65452,6451,113295,6185
2751,65206,5640,148639,5514
2752,65256,5232,141737,5069
2753,65448,6662,115890,6500
2754,65019,6724,166089,6600
2755,65110,6837,118100,6676
2756,65363,4830,126916,4580
2757,65100,6292,167107,6168
2758,65034,5739,139220,5582
2759,65433,5660,155036,5527
2760,65124,6777,155020,6505
2761,65383,6391,110741,6214
2762,65185,6808,188964,6703
2763,65353,5231,141737,5069
2764,65335,6187,155985,5973
2765,65277,4996,115938,4756
2766,65482,4892,127335,4661
2767,65016,6611,160520,6408
2768,65432,8007,143396,7724
2769,65240,8110,140638,7852
2770,65288,6987,119743,6725
2771,65144,7434,185985,7227
2772,65036,8260,196194,7941
2773,65184,5350,131914,5127
2774,65439,7207,173142,7055
2775,65210,9562,210081,9190
2776,65375,6791,172130,6586
2777,65230,4727,114787,4411
2778,65440,5729,155362,5606
2779,65175,5564,125639,5331
2780,65113,6465,147379,6243
2781,65189,6830,167819,6695
2782,65336,5706,101179,5492
2783,65219,7807,140187,7523
2784,65072,6476,165216,6326
2785,65403,7578,179312,7385
2786,65097,5783,136799,5599
2787,65102,7137,123240,6882
2788,65404,5391,97947,5251
2789,65260,6744,116947,6477
2790,65454,7036,173458,6856
2791,65435,8053,197865,7692
2792,65103,6577,168069,6428
2793,65283,7344,162674,6981
2794,65446,6573,167235,6438
2795,65284,6054,165601,5929
2796,65104,5950,158563,5824
2797,65287,4729,116333,4435
2798,65214,6051,106013,5855
2799,65460,7285,175058,7094
2800,65090,6051,106013,5855
2801,65187,5518,141113,5362
2802,65259,5679,149889,5531
2803,65360,7618,182545,7437
2804,65010,5108,146750,4932
2805,65370,6237,155173,6023
2806,65320,6750,161779,6496
2807,65386,7512,186034,7306
2808,65024,6170,153784,5997
2809,65352,7718,189104,7395
2810,65044,6890,170380,6756
2811,65231,4844,125634,4622
2812,65427,5129,124197,4897
2813,65061,7253,179059,7040
2814,65123,6760,161506,6525
2815,65079,5182,133671,5012
2816,65199,7258,163373,6860
2817,65077,8260,196194,7941
2818,65272,5592,160067,5470
2819,65122,5936,141046,5757
2820,65337,7065,121899,6904
2821,65282,7215,161697,6855
2822,65204,5449,145488,5304
2823,65180,5808,142770,5608
2824,65381,5424,138893,5275
2825,65265,5867,152056,5735
2826,65086,5546,148768,5421
2827,65251,6229,160572,6098
2828,65261,5658,140480,5520
2829,65243,7657,181995,7417
2830,65074,5575,101774,5423
2831,65357,5259,142057,5108
2832,65085,6888,119418,6592
2833,65269,6655,168725,6493
2834,65026,5355,96335,5151
2835,65028,5323,137003,5146
2836,65374,6453,112062,6194
2837,65339,6724,176188,6624
2838,65326,6983,172946,6847
2839,65328,6948,164459,6749
2840,65389,4868,114661,4630
2841,65067,6280,170603,6149
2842,65130,7987,143622,7677
2843,65035,7269,176014,7082
2844,65082,7718,186532,7521
2845,65399,9559,211438,9148
2846,65467,8174,195106,7852
2847,65267,7485,189911,7154
2848,65056,7456,189579,7120
2849,65447,5118,140165,4945
2850,65075,6659,153462,6356
2851,65065,6896,178191,6758
2852,65171,7024,159509,6684
2853,65332,6180,161011,6052
2854,65252,6717,175187,6613
2855,65153,5695,149063,5584
2856,65311,6838,172961,6627
2857,65359,7033,172774,6900
2858,65177,6741,119308,6550
2859,65343,7280,183967,7077
2860,65372,6841,168967,6705
2861,65173,9700,212647,9308
2862,65310,5810,150809,5634
2863,65419,6138,143047,5888
2864,65451,6756,160646,6544
2865,65307,4523,110076,4250
2866,65428,8685,199579,8342
2867,65455,4982,128312,4794
2868,65205,6939,154661,6708
2869,65301,6659,168675,6444
2870,65141,7008,158007,6706
2871,65190,5393,121715,5211
2872,65017,7942,167714,7545
2873,65319,4774,113449,4497
2874,65059,6145,154551,5911
2875,65002,6386,171929,6157
2876,65092,5936,141046,5757
2877,65385,5183,130793,5026
2878,65040,6958,179133,6724
2879,65032,8818,202787,8296
2880,65347,5604,125783,5379
2881,65166,5594,136087,5437
2882,65300,5947,143735,5841
2883,65194,5129,117836,4928
2884,65303,5638,148548,5467
2885,65317,7344,162674,6981
2886,65341,6903,178518,6731
2887,65111,5736,139220,5582
2888,65162,5855,142212,5750
2889,65203,7400,183113,7126
2890,65005,5734,155693,5572
2891,65216,5975,153371,5813
2892,65081,5149,133107,4985
2893,65388,7246,158513,6900
2894,65238,6983,161568,6783
2895,65400,7750,189788,7387
2896,65309,5495,136276,5369
2897,65211,6664,153462,6356
2898,65414,7225,177025,6980
2899,65286,6703,175898,6473
2900,65351,7480,185597,7233
2901,65469,9491,212641,9040
2902,65138,9367,208282,8855
2903,65248,7910,187709,7607
2904,65201,7945,190575,7663
2905,65349,7773,187873,7533
2906,65087,4798,117392,4506
2907,65423,6998,120471,6840
2908,65193,5002,119582,4731
2909,65045,8559,200010,8084
2910,65126,6122,143467,5871
2911,65232,6852,170720,6652
2912,65263,5711,101772,5492
2913,65134,5105,92803,4900
2914,65316,5252,135700,5080
2915,65146,6226,162091,6041
2916,65459,6197,153784,5997
2917,65358,5698,101117,5558
2918,65148,5602,141497,5467
2919,65136,5612,141924,5479
2920,65315,5479,99390,5291
2921,65340,6214,161427,6037
2922,65366,7075,178815,6858
2923,65254,7013,173336,6792
2924,65042,6405,158109,6125
2925,65094,5171,131141,5013
2926,65411,9372,210334,8936
2927,65412,7735,136508,7484
2928,65295,9359,210343,8931
2929,65379,6690,153724,6430
2930,65062,5626,154047,5474
2931,65143,5366,136432,5191
2932,65156,6549,164033,6376
2933,65131,6568,166248,6374
2934,65373,5940,104616,5684
2935,65395,7841,188342,7543
2936,65271,6919,178809,6661
2937,65220,6172,169356,5998
2938,65076,5168,130227,5007
2939,65120,5544,157225,5384
2940,81242,4143,75952,3960
2941,81187,3825,69799,3658
2942,81322,4630,94707,4425
2943,81231,7150,117745,6826
2944,81123,5125,101258,4857
2945,81015,3547,64263,3400
2946,81317,4519,102029,4406
2947,81178,3303,54994,3079
2948,81100,3789,66242,3633
2949,81004,3666,87880,3561
2950,81254,4860,113568,4744
2951,81303,5429,117267,5301
2952,81136,4244,70445,3986
2953,81248,3199,63549,3010
2954,81063,3658,83640,3522
2955,81091,6500,111712,6303
2956,81291,4453,96685,4332
2957,81195,4714,83337,4522
2958,81310,2827,50733,2683
2959,81158,6300,133884,6144
2960,81051,3702,79218,3517
2961,81299,3582,63719,3375
2962,81297,3661,83640,3522
2963,81193,7836,157795,7564
2964,81005,7003,113728,6735
2965,81137,6758,117340,6548
2966,81064,3647,79229,3454
2967,81099,3060,65602,2937
2968,81174,3988,86312,3896
2969,81083,4493,72681,4277
2970,81134,7625,130504,7502
2971,81109,4441,78991,4282
2972,81165,4810,99828,4584
2973,81141,5057,121210,4920
2974,81106,2746,46904,2553
2975,81172,4804,116480,4686
2976,81043,3478,67781,3253
2977,81233,4565,105397,4486
2978,81257,7394,145634,7162
2979,81008,4875,115478,4758
2980,81234,4748,96625,4590
2981,81095,4223,86975,4027
2982,81185,2906,49281,2713
2983,81145,3040,52619,2861
2984,81260,4595,102832,4445
2985,81151,3676,63227,3492
2986,81142,3795,70621,3601
2987,81153,7430,124997,7309
2988,81018,3781,89024,3685
2989,81101,3881,95588,3778
2990,81024,3233,54306,3007
2991,81281,4162,77129,3980
2992,81156,2991,75999,2899
2993,81279,3719,62234,3474
2994,81080,4147,85872,3941
2995,81163,6084,99669,5801
2996,81117,3479,78107,3345
2997,81171,2668,62724,2578
2998,81122,4997,119038,4880
2999,81006,3181,57297,3046
3000,81311,4739,98301,4668
3001,81066,5320,91254,5063
3002,81179,3398,61052,3247
3003,81212,3662,64357,3523
3004,81246,3877,83186,3705
3005,81125,6480,135489,6328
3006,81240,5573,117726,5421
3007,81239,6436,106176,6158
3008,81316,4073,82642,3889
3009,81086,7165,123015,6960
3010,81056,3911,84245,3735
3011,81237,4460,80415,4298
3012,81094,6180,130092,6098
3013,81196,5626,97025,5440
3014,81221,5549,118282,5420
3015,81097,3828,91728,3742
3016,81150,2139,43842,2041
3017,81293,3067,51585,2855
3018,81044,3428,67418,3224
3019,81183,5256,112467,5116
3020,81129,4161,75611,3981
3021,81241,4811,108868,4739
3022,81114,4746,102018,4615
3023,81152,4532,96966,4437
3024,81288,4239,74021,4107
3025,81069,4539,92468,4343
3026,81139,4435,92570,4330
3027,81098,4497,81646,4328
3028,81302,4910,118284,4787
3029,81102,2288,38245,2143
3030,81308,4916,112772,4863
3031,81040,3923,85605,3808
3032,81232,3219,79029,3094
3033,81164,2066,37845,1945
3034,81154,4761,96178,4578
3035,81261,2290,45977,2193
3036,81182,5438,116702,5272
3037,81166,4655,93860,4459
3038,81036,6174,101327,5900
3039,81157,3174,56749,3024
3040,81262,4711,95675,4483
3041,81133,3873,90808,3772
3042,81038,3061,65602,2937
3043,81126,2805,50990,2660
3044,81010,4914,108356,4790
3045,81062,6731,115726,6512
3046,81173,2166,39560,2045
3047,81081,4499,80545,4333
3048,81222,4452,100076,4312
3049,81304,5378,114534,5261
3050,81255,2468,47646,2353
3051,81047,6102,128641,6027
3052,81001,3275,58567,3128
3053,81079,3799,90541,3671
3054,81050,2764,50661,2643
3055,81216,4347,91102,4242
3056,81287,4171,88641,4055
3057,81037,6420,112368,6216
3058,81285,4799,108318,4748
3059,81236,2429,39454,2279
3060,81176,3512,77378,3339
3061,81218,3572,85646,3474
3062,81204,5769,96486,5509
3063,81032,3627,66782,3472
3064,81220,2702,46642,2532
3065,81076,3066,54952,2936
3066,81088,4238,99323,4153
3067,81189,3378,59437,3237
3068,81184,5311,105821,5074
3069,81115,7423,121356,7080
3070,81192,8114,161629,7823
3071,81294,2900,66403,2790
3072,81011,2660,55432,2496
3073,81121,7055,143844,6928
3074,81256,5232,106561,5135
3075,81190,4125,97397,4046
3076,81325,4401,78850,4213
3077,81323,3523,64157,3335
3078,81027,4245,73498,4121
3079,81263,5507,105703,5187
3080,81230,4442,102408,4309
3081,81278,6824,112804,6515
3082,81116,2647,51180,2509
3083,81282,6779,142156,6616
3084,81002,5960,96725,5709
3085,81146,4529,92725,4327
3086,81138,3673,81244,3523
3087,81132,4227,72114,4088
3088,81026,4057,94369,3991
3089,81180,5519,125616,5403
3090,81275,4758,96833,4549
3091,81188,7687,155533,7422
3092,81300,4443,92494,4268
3093,81039,3096,61955,2913
3094,81124,7217,145991,6926
3095,81243,3823,82550,3636
3096,81112,3287,78956,3180
3097,81309,4263,90760,4071
3098,81103,7116,146496,6952
3099,81013,4467,104780,4405
3100,81181,4787,99248,4639
3101,81315,4181,74655,4009
3102,81007,4015,84139,3862
3103,81219,3799,67348,3644
3104,81140,2647,51180,2509
3105,81286,4069,71966,3897
3106,81208,2806,63321,2693
3107,81072,4837,114869,4714
3108,81068,4927,98334,4705
3109,81108,4036,85611,3866
3110,81061,4100,80258,3916
3111,81128,6081,106960,5841
3112,81058,4399,81448,4222
3113,81249,4567,110405,4437
3114,81319,4190,86277,3989
3115,81090,3626,77254,3514
3116,81277,4367,102123,4293
3117,81075,4438,78556,4257
3118,81217,4358,70191,4134
3119,81199,5187,116119,5132
3120,81077,5885,123000,5705
